"geocode","name_muni","biome","altitude","koppen"
2100550,"AMAPµ DO MARANH«O","amazonia",44.73,"Am"
2100600,"AMARANTE DO MARANH«O","amazonia",272.33,"Aw"
2100709,"ANAJATUBA","amazonia",8,"Am"
2100808,"ANAPURUS","cerrado",89.89,"Aw"
2100832,"APICUM-AÄU","amazonia",12.26,"As"
2100873,"ARAGUAN«","amazonia",48.73,"Am"
2100907,"ARAIOSES","cerrado",30.93,"As"
2100956,"ARAME","amazonia",234.6,"Aw"
2101004,"ARARI","amazonia",10.43,"Am"
2101103,"AXIXµ","amazonia",24.18,"As"
2101202,"BACABAL","amazonia",28.97,"Aw"
2101251,"BACABEIRA","amazonia",11.17,"Aw"
2101301,"BACURI","amazonia",16.39,"As"
2101350,"BACURITUBA","amazonia",2.93,"As"
2101400,"BALSAS","cerrado",418.75,"Aw"
2101509,"BAR«O DE GRAJAÈ","cerrado",222.51,"Aw"
2101608,"BARRA DO CORDA","cerrado",212.37,"Aw"
2101707,"BARREIRINHAS","cerrado",44.67,"As"
2101731,"BELµGUA","cerrado",85.49,"As"
2101772,"BELA VISTA DO MARANH«O","amazonia",26.25,"Aw"
2101806,"BENEDITO LEITE","cerrado",275.07,"Aw"
2101905,"BEQUIM«O","amazonia",15.32,"As"
2101939,"BERNARDO DO MEARIM","cerrado",76.76,"Aw"
2101970,"BOA VISTA DO GURUPI","amazonia",27.09,"Am"
2102002,"BOM JARDIM","amazonia",150.31,"Aw"
2102036,"BOM JESUS DAS SELVAS","amazonia",227.39,"Aw"
2102077,"BOM LUGAR","amazonia",40.55,"Aw"
2102101,"BREJO","cerrado",83.23,"Aw"
2102150,"BREJO DE AREIA","amazonia",126.4,"Aw"
2102200,"BURITI","cerrado",92.62,"Aw"
2102309,"BURITI BRAVO","cerrado",198,"Aw"
2102325,"BURITICUPU","amazonia",239.19,"Aw"
2102358,"BURITIRANA","cerrado",260.21,"Aw"
2102374,"CACHOEIRA GRANDE","cerrado",59.86,"Am"
2102408,"CAJAPI‡","amazonia",5.62,"Aw"
2102507,"CAJARI","amazonia",10.22,"Am"
2102556,"CAMPESTRE DO MARANH«O","cerrado",180.93,"Aw"
2102606,"C∂NDIDO MENDES","amazonia",34.07,"Am"
2102705,"CANTANHEDE","cerrado",46.89,"Aw"
2102754,"CAPINZAL DO NORTE","cerrado",116.48,"Aw"
2102804,"CAROLINA","cerrado",270.71,"Aw"
2102903,"CARUTAPERA","amazonia",22.87,"As"
2103000,"CAXIAS","cerrado",114.73,"Aw"
2103109,"CEDRAL","amazonia",24.47,"As"
2103125,"CENTRAL DO MARANH«O","amazonia",24.93,"As"
2103158,"CENTRO DO GUILHERME","amazonia",67.26,"Am"
2103174,"CENTRO NOVO DO MARANH«O","amazonia",111.7,"Am"
2103208,"CHAPADINHA","cerrado",81.98,"Aw"
2103257,"CIDEL∂NDIA","amazonia",256.09,"Aw"
2103307,"COD‡","cerrado",96.4,"Aw"
2103406,"COELHO NETO","cerrado",93.4,"Aw"
2103505,"COLINAS","cerrado",262.91,"Aw"
2103554,"CONCEIÄ«O DO LAGO-AÄU","amazonia",11.67,"Aw"
2103604,"COROATµ","cerrado",67.18,"Aw"
2103703,"CURURUPU","amazonia",15.47,"As"
2103752,"DAVIN‡POLIS","cerrado",195.12,"Aw"
2103802,"DOM PEDRO","cerrado",155.22,"Aw"
2103901,"DUQUE BACELAR","cerrado",77.33,"Aw"
2104008,"ESPERANTIN‡POLIS","cerrado",119.96,"Aw"
2104057,"ESTREITO","cerrado",259.78,"Aw"
2104073,"FEIRA NOVA DO MARANH«O","cerrado",381.02,"Aw"
2104081,"FERNANDO FALC«O","cerrado",339.24,"Aw"
2104099,"FORMOSA DA SERRA NEGRA","cerrado",365.33,"Aw"
2104107,"FORTALEZA DOS NOGUEIRAS","cerrado",448.36,"Aw"
2104206,"FORTUNA","cerrado",182.01,"Aw"
2104305,"GODOFREDO VIANA","amazonia",19.7,"Am"
2104404,"GONÄALVES DIAS","cerrado",144.83,"Aw"
2104503,"GOVERNADOR ARCHER","cerrado",128.63,"Aw"
2104552,"GOVERNADOR EDISON LOB«O","cerrado",192.26,"Aw"
2104602,"GOVERNADOR EUG“NIO BARROS","cerrado",150.95,"Aw"
2104628,"GOVERNADOR LUIZ ROCHA","cerrado",183.63,"Aw"
2104651,"GOVERNADOR NEWTON BELLO","amazonia",56.19,"Am"
2104677,"GOVERNADOR NUNES FREIRE","amazonia",53.28,"Am"
2104701,"GRAÄA ARANHA","cerrado",190.29,"Aw"
2104800,"GRAJAÈ","cerrado",241.87,"Aw"
2104909,"GUIMAR«ES","amazonia",19.9,"As"
2105005,"HUMBERTO DE CAMPOS","cerrado",27.56,"As"
2105104,"ICATU","amazonia",24.07,"As"
2105153,"IGARAPê DO MEIO","amazonia",19.26,"Am"
2105203,"IGARAPê GRANDE","cerrado",59.88,"Aw"
2105302,"IMPERATRIZ","cerrado",159.1,"Aw"
2105351,"ITAIPAVA DO GRAJAÈ","cerrado",204,"Aw"
2105401,"ITAPECURU MIRIM","cerrado",40.97,"Am"
2105427,"ITINGA DO MARANH«O","amazonia",204.65,"Aw"
2105450,"JATOBµ","cerrado",267.27,"Aw"
2105476,"JENIPAPO DOS VIEIRAS","cerrado",230.18,"Aw"
2105500,"JO«O LISBOA","amazonia",250.19,"Aw"
2105609,"JOSEL∂NDIA","cerrado",116.29,"Aw"
2105658,"JUNCO DO MARANH«O","amazonia",38.53,"Am"
2105708,"LAGO DA PEDRA","cerrado",168.15,"Aw"
2105807,"LAGO DO JUNCO","cerrado",68.73,"Aw"
2105906,"LAGO VERDE","amazonia",19.69,"Aw"
2105922,"LAGOA DO MATO","cerrado",252.99,"Aw"
2105948,"LAGO DOS RODRIGUES","cerrado",67.62,"Aw"
2105963,"LAGOA GRANDE DO MARANH«O","cerrado",209.74,"Aw"
2105989,"LAJEADO NOVO","cerrado",234.58,"Aw"
2106003,"LIMA CAMPOS","cerrado",66.29,"Aw"
2106102,"LORETO","cerrado",309.31,"Aw"
2106201,"LU÷S DOMINGUES","amazonia",30.98,"Am"
2106300,"MAGALH«ES DE ALMEIDA","cerrado",37.67,"As"
2106326,"MARACAÄUMê","amazonia",46.93,"Am"
2106359,"MARAJµ DO SENA","cerrado",208.82,"Aw"
2106375,"MARANH«OZINHO","amazonia",71.87,"Am"
2106409,"MATA ROMA","cerrado",86.94,"Aw"
2106508,"MATINHA","amazonia",17.83,"Am"
2106607,"MATÂES","cerrado",171.84,"Aw"
2106631,"MATÂES DO NORTE","cerrado",40.94,"Aw"
2106672,"MILAGRES DO MARANH«O","cerrado",82.34,"As"
2106706,"MIRADOR","cerrado",377.87,"Aw"
2106755,"MIRANDA DO NORTE","cerrado",38.96,"Aw"
2106805,"MIRINZAL","amazonia",36.38,"As"
2106904,"MONÄ«O","amazonia",19.78,"Am"
2107001,"MONTES ALTOS","cerrado",242.13,"Aw"
2107100,"MORROS","cerrado",70.6,"As"
2107209,"NINA RODRIGUES","cerrado",46.28,"Am"
2107258,"NOVA COLINAS","cerrado",426.33,"Aw"
2107308,"NOVA IORQUE","cerrado",216.52,"Aw"
2107357,"NOVA OLINDA DO MARANH«O","amazonia",72.42,"Am"
2107407,"OLHO D'µGUA DAS CUNH«S","amazonia",33.51,"Aw"
2107456,"OLINDA NOVA DO MARANH«O","amazonia",23.92,"Am"
2107506,"PAÄO DO LUMIAR","amazonia",25.14,"As"
2107605,"PALMEIR∂NDIA","amazonia",22.31,"As"
2107704,"PARAIBANO","cerrado",308.8,"Aw"
2107803,"PARNARAMA","cerrado",183.58,"Aw"
2107902,"PASSAGEM FRANCA","cerrado",285.79,"Aw"
2108009,"PASTOS BONS","cerrado",340.27,"Aw"
2108058,"PAULINO NEVES","cerrado",35.96,"As"
2108108,"PAULO RAMOS","amazonia",123.07,"Aw"
2108207,"PEDREIRAS","cerrado",53.89,"Aw"
2108256,"PEDRO DO ROSµRIO","amazonia",38.04,"Am"
2108306,"PENALVA","amazonia",16.75,"Am"
2108405,"PERI MIRIM","amazonia",15.24,"As"
2108454,"PERITOR‡","cerrado",87.61,"Aw"
2108504,"PINDARê-MIRIM","amazonia",22.07,"Am"
2108603,"PINHEIRO","amazonia",26.73,"Am"
2108702,"PIO XII","amazonia",22.5,"Aw"
2108801,"PIRAPEMAS","cerrado",46.62,"Aw"
2108900,"POÄ«O DE PEDRAS","cerrado",100.7,"Aw"
2109007,"PORTO FRANCO","cerrado",210.79,"Aw"
2109056,"PORTO RICO DO MARANH«O","amazonia",17.6,"As"
2109106,"PRESIDENTE DUTRA","cerrado",139.52,"Aw"
2109205,"PRESIDENTE JUSCELINO","amazonia",41.11,"Am"
2109239,"PRESIDENTE MêDICI","amazonia",41.78,"Am"
2109270,"PRESIDENTE SARNEY","amazonia",30.41,"Am"
2109304,"PRESIDENTE VARGAS","cerrado",52.17,"Am"
2109403,"PRIMEIRA CRUZ","cerrado",42.51,"As"
2109452,"RAPOSA","amazonia",10.47,"As"
2109502,"RIACH«O","cerrado",342.22,"Aw"
2109551,"RIBAMAR FIQUENE","cerrado",164.41,"Aw"
2109601,"ROSµRIO","amazonia",24.68,"Am"
2109700,"SAMBA÷BA","cerrado",321.53,"Aw"
2109759,"SANTA FILOMENA DO MARANH«O","cerrado",179.99,"Aw"
2109809,"SANTA HELENA","amazonia",23.64,"Am"
2109908,"SANTA IN“S","amazonia",38.9,"Aw"
2110005,"SANTA LUZIA","amazonia",168.12,"Aw"
2110039,"SANTA LUZIA DO PARUµ","amazonia",39.8,"Am"
2110104,"SANTA QUITêRIA DO MARANH«O","cerrado",83.68,"As"
2110203,"SANTA RITA","amazonia",22.69,"Am"
2110237,"SANTANA DO MARANH«O","cerrado",88.67,"As"
2110278,"SANTO AMARO DO MARANH«O","cerrado",28.44,"As"
2110302,"SANTO ANT‚NIO DOS LOPES","cerrado",101.09,"Aw"
2110401,"S«O BENEDITO DO RIO PRETO","cerrado",71.38,"Am"
2110500,"S«O BENTO","amazonia",22.22,"Am"
2110609,"S«O BERNARDO","cerrado",71.05,"As"
2110658,"S«O DOMINGOS DO AZEIT«O","cerrado",368.95,"Aw"
2110708,"S«O DOMINGOS DO MARANH«O","cerrado",224.74,"Aw"
2110807,"S«O FêLIX DE BALSAS","cerrado",299.27,"Aw"
2110856,"S«O FRANCISCO DO BREJ«O","amazonia",322.88,"Aw"
2110906,"S«O FRANCISCO DO MARANH«O","cerrado",205.34,"Aw"
2111003,"S«O JO«O BATISTA","amazonia",6.35,"Am"
2111029,"S«O JO«O DO CARÈ","amazonia",97.05,"Am"
2111052,"S«O JO«O DO PARA÷SO","cerrado",315.54,"Aw"
2111078,"S«O JO«O DO SOTER","cerrado",130.43,"Aw"
2111102,"S«O JO«O DOS PATOS","cerrado",305.2,"Aw"
2111201,"S«O JOSê DE RIBAMAR","amazonia",11.38,"As"
2111250,"S«O JOSê DOS BAS÷LIOS","cerrado",86.61,"Aw"
2111300,"S«O LU÷S","amazonia",15.09,"Aw"
2111409,"S«O LU÷S GONZAGA DO MARANH«O","cerrado",51.89,"Aw"
2111508,"S«O MATEUS DO MARANH«O","cerrado",31.49,"Aw"
2111532,"S«O PEDRO DA µGUA BRANCA","amazonia",137.29,"Aw"
2111573,"S«O PEDRO DOS CRENTES","cerrado",361.78,"Aw"
2111607,"S«O RAIMUNDO DAS MANGABEIRAS","cerrado",358.71,"Aw"
2111631,"S«O RAIMUNDO DO DOCA BEZERRA","cerrado",188.7,"Aw"
2111672,"S«O ROBERTO","cerrado",157.06,"Aw"
2111706,"S«O VICENTE FERRER","amazonia",22,"Aw"
2111722,"SATUBINHA","amazonia",31.49,"Aw"
2111748,"SENADOR ALEXANDRE COSTA","cerrado",143.24,"Aw"
2111763,"SENADOR LA ROCQUE","amazonia",248.12,"Aw"
2111789,"SERRANO DO MARANH«O","amazonia",26.2,"As"
2111805,"S÷TIO NOVO","cerrado",311.83,"Aw"
2111904,"SUCUPIRA DO NORTE","cerrado",319.44,"Aw"
2111953,"SUCUPIRA DO RIACH«O","cerrado",312.86,"Aw"
2112001,"TASSO FRAGOSO","cerrado",417.23,"Aw"
2112100,"TIMBIRAS","cerrado",86.32,"Aw"
2112209,"TIMON","cerrado",140.18,"Aw"
2112233,"TRIZIDELA DO VALE","cerrado",56.7,"Aw"
2112274,"TUFIL∂NDIA","amazonia",27.94,"Aw"
2112308,"TUNTUM","cerrado",194.1,"Aw"
2112407,"TURIAÄU","amazonia",33.97,"Am"
2112456,"TURIL∂NDIA","amazonia",25.61,"Am"
2112506,"TUT‡IA","cerrado",45.59,"As"
2112605,"URBANO SANTOS","cerrado",83.28,"Aw"
2112704,"VARGEM GRANDE","cerrado",58.13,"Aw"
2112803,"VIANA","amazonia",15.95,"Am"
2112852,"VILA NOVA DOS MART÷RIOS","amazonia",198.92,"Aw"
2112902,"VIT‡RIA DO MEARIM","amazonia",13.17,"Am"
2113009,"VITORINO FREIRE","amazonia",52.65,"Aw"
2114007,"Zê DOCA","amazonia",72.66,"Am"
2200053,"ACAU«","caatinga",471.59,"BSh"
2200103,"AGRICOL∂NDIA","cerrado",297.59,"Aw"
2200202,"µGUA BRANCA","cerrado",233.07,"Aw"
2200251,"ALAGOINHA DO PIAU÷","caatinga",444.92,"BSh"
2200277,"ALEGRETE DO PIAU÷","caatinga",486.82,"BSh"
2200301,"ALTO LONGµ","cerrado",163.68,"Aw"
2200400,"ALTOS","cerrado",172.39,"Aw"
2200459,"ALVORADA DO GURGUêIA","caatinga",375.75,"Aw"
2200509,"AMARANTE","cerrado",164.11,"Aw"
2200608,"ANGICAL DO PIAU÷","cerrado",217.49,"Aw"
2200707,"AN÷SIO DE ABREU","caatinga",490.81,"Aw"
2200806,"ANT‚NIO ALMEIDA","cerrado",339.9,"Aw"
2200905,"AROAZES","cerrado",246.97,"Aw"
2200954,"AROEIRAS DO ITAIM","caatinga",264.97,"BSh"
2201002,"ARRAIAL","caatinga",189.93,"Aw"
2201051,"ASSUNÄ«O DO PIAU÷","caatinga",611.51,"As"
2201101,"AVELINO LOPES","caatinga",495.11,"Aw"
2201150,"BAIXA GRANDE DO RIBEIRO","cerrado",476.51,"Aw"
2201176,"BARRA D'ALC∂NTARA","cerrado",344.46,"Aw"
2201200,"BARRAS","cerrado",103.01,"As"
2201309,"BARREIRAS DO PIAU÷","cerrado",468.49,"Aw"
2201408,"BARRO DURO","cerrado",197.54,"Aw"
2201507,"BATALHA","cerrado",92.88,"As"
2201556,"BELA VISTA DO PIAU÷","caatinga",321.97,"BSh"
2201572,"BELêM DO PIAU÷","caatinga",366.67,"BSh"
2201606,"BENEDITINOS","cerrado",117.71,"Aw"
2201705,"BERTOL÷NIA","cerrado",313.78,"Aw"
2201739,"BET∂NIA DO PIAU÷","caatinga",476.74,"BSh"
2201770,"BOA HORA","cerrado",115.27,"As"
2201804,"BOCAINA","caatinga",320.95,"BSh"
2201903,"BOM JESUS","cerrado",504.51,"Aw"
2201919,"BOM PRINC÷PIO DO PIAU÷","caatinga",61.84,"As"
2201929,"BONFIM DO PIAU÷","caatinga",438.01,"BSh"
2201945,"BOQUEIR«O DO PIAU÷","cerrado",123.57,"As"
2201960,"BRASILEIRA","cerrado",137.56,"As"
2201988,"BREJO DO PIAU÷","caatinga",391.65,"Aw"
2202000,"BURITI DOS LOPES","cerrado",52.2,"As"
2202026,"BURITI DOS MONTES","caatinga",391.76,"As"
2202059,"CABECEIRAS DO PIAU÷","cerrado",110.73,"As"
2202075,"CAJAZEIRAS DO PIAU÷","caatinga",173.63,"Aw"
2202083,"CAJUEIRO DA PRAIA","caatinga",12.66,"As"
2202091,"CALDEIR«O GRANDE DO PIAU÷","caatinga",652.91,"BSh"
2202109,"CAMPINAS DO PIAU÷","caatinga",268.68,"BSh"
2202117,"CAMPO ALEGRE DO FIDALGO","caatinga",380.78,"BSh"
2202133,"CAMPO GRANDE DO PIAU÷","caatinga",388.07,"BSh"
2202174,"CAMPO LARGO DO PIAU÷","cerrado",84.29,"Aw"
2202208,"CAMPO MAIOR","cerrado",147.29,"As"
2202251,"CANAVIEIRA","caatinga",260.39,"Aw"
2202307,"CANTO DO BURITI","caatinga",453.61,"Aw"
2202406,"CAPIT«O DE CAMPOS","cerrado",176.55,"As"
2202455,"CAPIT«O GERVµSIO OLIVEIRA","caatinga",354.66,"BSh"
2202505,"CARACOL","caatinga",602.06,"Aw"
2202539,"CARAÈBAS DO PIAU÷","cerrado",66.05,"As"
2202554,"CARIDADE DO PIAU÷","caatinga",401.25,"BSh"
2202604,"CASTELO DO PIAU÷","cerrado",262.19,"As"
2202653,"CAXING‡","cerrado",52.87,"As"
2202703,"COCAL","caatinga",183.27,"As"
2202711,"COCAL DE TELHA","cerrado",148.25,"As"
2202729,"COCAL DOS ALVES","caatinga",230.05,"As"
2202737,"COIVARAS","cerrado",174.22,"Aw"
2202752,"COL‚NIA DO GURGUêIA","caatinga",306.57,"Aw"
2202778,"COL‚NIA DO PIAU÷","caatinga",253.09,"Aw"
2202802,"CONCEIÄ«O DO CANINDê","caatinga",319.27,"BSh"
2202851,"CORONEL JOSê DIAS","caatinga",411.36,"BSh"
2202901,"CORRENTE","cerrado",535.84,"Aw"
2203008,"CRISTAL∂NDIA DO PIAU÷","cerrado",554.74,"Aw"
2203107,"CRISTINO CASTRO","cerrado",381.01,"Aw"
2203206,"CURIMATµ","caatinga",447.77,"Aw"
2203230,"CURRAIS","cerrado",482.37,"Aw"
2203255,"CURRALINHOS","cerrado",180.2,"Aw"
2203271,"CURRAL NOVO DO PIAU÷","caatinga",510.24,"BSh"
2203305,"DEMERVAL LOB«O","cerrado",112.56,"Aw"
2203354,"DIRCEU ARCOVERDE","caatinga",443.83,"BSh"
2203404,"DOM EXPEDITO LOPES","caatinga",454.57,"As"
2203420,"DOMINGOS MOUR«O","caatinga",236.68,"As"
2203453,"DOM INOC“NCIO","caatinga",405.14,"BSh"
2203503,"ELESB«O VELOSO","cerrado",232.67,"Aw"
2203602,"ELISEU MARTINS","caatinga",324.75,"Aw"
2203701,"ESPERANTINA","cerrado",84.36,"Aw"
2203750,"FARTURA DO PIAU÷","caatinga",447.66,"BSh"
2203800,"FLORES DO PIAU÷","caatinga",326.69,"Aw"
2203859,"FLORESTA DO PIAU÷","caatinga",258.47,"BSh"
2203909,"FLORIANO","cerrado",211.47,"Aw"
2204006,"FRANCIN‡POLIS","cerrado",297.64,"Aw"
2204105,"FRANCISCO AYRES","caatinga",181.26,"Aw"
2204154,"FRANCISCO MACEDO","caatinga",458.42,"BSh"
2204204,"FRANCISCO SANTOS","caatinga",399.62,"BSh"
2204303,"FRONTEIRAS","caatinga",517.51,"BSh"
2204352,"GEMINIANO","caatinga",306.6,"BSh"
2204402,"GILBUêS","cerrado",467.09,"Aw"
2204501,"GUADALUPE","cerrado",200.44,"Aw"
2204550,"GUARIBAS","caatinga",560.9,"Aw"
2204600,"HUGO NAPOLE«O","cerrado",224.86,"Aw"
2204659,"ILHA GRANDE","caatinga",4.27,"As"
2204709,"INHUMA","caatinga",466.21,"As"
2204808,"IPIRANGA DO PIAU÷","caatinga",444.61,"As"
2204907,"ISA÷AS COELHO","caatinga",296.82,"Aw"
2205003,"ITAIN‡POLIS","caatinga",278.11,"BSh"
2205102,"ITAUEIRA","cerrado",314.91,"Aw"
2205151,"JACOBINA DO PIAU÷","caatinga",335.87,"BSh"
2205201,"JAIC‡S","caatinga",337.3,"BSh"
2205250,"JARDIM DO MULATO","cerrado",248.29,"Aw"
2205276,"JATOBµ DO PIAU÷","cerrado",177.17,"As"
2205300,"JERUMENHA","cerrado",215.34,"Aw"
2205359,"JO«O COSTA","caatinga",403.93,"BSh"
2205409,"JOAQUIM PIRES","cerrado",50.73,"As"
2205458,"JOCA MARQUES","cerrado",58.39,"As"
2205508,"JOSê DE FREITAS","cerrado",122.15,"Aw"
2205516,"JUAZEIRO DO PIAU÷","cerrado",228.57,"As"
2205524,"JÈLIO BORGES","caatinga",545.78,"Aw"
2205532,"JUREMA","caatinga",549.57,"Aw"
2205540,"LAGOINHA DO PIAU÷","cerrado",255.72,"Aw"
2205557,"LAGOA ALEGRE","cerrado",117.87,"Aw"
2205565,"LAGOA DO BARRO DO PIAU÷","caatinga",444.65,"BSh"
2205573,"LAGOA DE S«O FRANCISCO","caatinga",354.42,"As"
2205581,"LAGOA DO PIAU÷","cerrado",139.54,"Aw"
2205599,"LAGOA DO S÷TIO","caatinga",464.65,"As"
2205607,"LANDRI SALES","cerrado",328.46,"Aw"
2205706,"LU÷S CORREIA","caatinga",39.76,"As"
2205805,"LUZIL∂NDIA","cerrado",58.38,"Aw"
2205854,"MADEIRO","cerrado",56.66,"Aw"
2205904,"MANOEL EM÷DIO","cerrado",404.95,"Aw"
2205953,"MARCOL∂NDIA","caatinga",658.62,"BSh"
2206001,"MARCOS PARENTE","cerrado",287.65,"Aw"
2206050,"MASSAP“ DO PIAU÷","caatinga",302.68,"BSh"
2206100,"MATIAS OL÷MPIO","cerrado",74.1,"Aw"
2206209,"MIGUEL ALVES","cerrado",81.96,"Aw"
2206308,"MIGUEL LE«O","cerrado",266.55,"Aw"
2206357,"MILTON BRAND«O","caatinga",317.14,"As"
2206407,"MONSENHOR GIL","cerrado",195.2,"Aw"
2206506,"MONSENHOR HIP‡LITO","caatinga",466.62,"BSh"
2206605,"MONTE ALEGRE DO PIAU÷","cerrado",444.03,"Aw"
2206654,"MORRO CABEÄA NO TEMPO","caatinga",520.85,"Aw"
2206670,"MORRO DO CHAPêU DO PIAU÷","cerrado",79.5,"Aw"
2206696,"MURICI DOS PORTELAS","cerrado",46.31,"As"
2206704,"NAZARê DO PIAU÷","cerrado",212.05,"Aw"
2206753,"NOSSA SENHORA DE NAZARê","cerrado",117.09,"As"
2206803,"NOSSA SENHORA DOS REMêDIOS","cerrado",87.41,"Aw"
2206902,"NOVO ORIENTE DO PIAU÷","cerrado",324.64,"Aw"
2206951,"NOVO SANTO ANT‚NIO","cerrado",170.73,"As"
2207009,"OEIRAS","caatinga",238.48,"Aw"
2207108,"OLHO D'µGUA DO PIAU÷","cerrado",245.28,"Aw"
2207207,"PADRE MARCOS","caatinga",395.59,"BSh"
2207306,"PAES LANDIM","caatinga",259.37,"BSh"
2207355,"PAJEÈ DO PIAU÷","caatinga",328.37,"Aw"
2207405,"PALMEIRA DO PIAU÷","cerrado",470.08,"Aw"
2207504,"PALMEIRAIS","cerrado",170.31,"Aw"
2207553,"PAQUETµ","caatinga",299.15,"As"
2207603,"PARNAGUµ","caatinga",453.41,"Aw"
2207702,"PARNA÷BA","caatinga",19.61,"As"
2207751,"PASSAGEM FRANCA DO PIAU÷","cerrado",186.8,"Aw"
2207777,"PATOS DO PIAU÷","caatinga",311.42,"BSh"
2207793,"PAU D'ARCO DO PIAU÷","cerrado",129.44,"Aw"
2207801,"PAULISTANA","caatinga",386.74,"BSh"
2207850,"PAVUSSU","caatinga",408.95,"Aw"
2207900,"PEDRO II","caatinga",427.69,"As"
2207934,"PEDRO LAURENTINO","caatinga",298.96,"BSh"
2207959,"NOVA SANTA RITA","caatinga",325.66,"BSh"
2208007,"PICOS","caatinga",322.02,"BSh"
2208106,"PIMENTEIRAS","caatinga",520.7,"As"
2208205,"PIO IX","caatinga",578.04,"BSh"
2208304,"PIRACURUCA","cerrado",118.42,"As"
2208403,"PIRIPIRI","cerrado",185.04,"As"
2208502,"PORTO","cerrado",56.43,"Aw"
2208551,"PORTO ALEGRE DO PIAU÷","cerrado",260.08,"Aw"
2208601,"PRATA DO PIAU÷","cerrado",134.13,"Aw"
2208650,"QUEIMADA NOVA","caatinga",478.66,"BSh"
2208700,"REDENÄ«O DO GURGUêIA","cerrado",440.81,"Aw"
2208809,"REGENERAÄ«O","cerrado",280.29,"Aw"
2208858,"RIACHO FRIO","cerrado",416.46,"Aw"
2208874,"RIBEIRA DO PIAU÷","caatinga",234.47,"BSh"
2208908,"RIBEIRO GONÄALVES","cerrado",389.28,"Aw"
2209005,"RIO GRANDE DO PIAU÷","caatinga",358.14,"Aw"
2209104,"SANTA CRUZ DO PIAU÷","caatinga",260.11,"As"
2209153,"SANTA CRUZ DOS MILAGRES","cerrado",198.86,"Aw"
2209203,"SANTA FILOMENA","cerrado",435.02,"Aw"
2209302,"SANTA LUZ","cerrado",431.95,"Aw"
2209351,"SANTANA DO PIAU÷","caatinga",451.33,"As"
2209377,"SANTA ROSA DO PIAU÷","caatinga",191.35,"Aw"
2209401,"SANTO ANT‚NIO DE LISBOA","caatinga",381.49,"BSh"
2209450,"SANTO ANT‚NIO DOS MILAGRES","cerrado",236.89,"Aw"
2209500,"SANTO INµCIO DO PIAU÷","caatinga",262.34,"BSh"
2209559,"S«O BRAZ DO PIAU÷","caatinga",577.16,"Aw"
2209609,"S«O FêLIX DO PIAU÷","cerrado",170.72,"Aw"
2209658,"S«O FRANCISCO DE ASSIS DO PIAU÷","caatinga",383.63,"BSh"
2209708,"S«O FRANCISCO DO PIAU÷","caatinga",213.18,"Aw"
2209757,"S«O GONÄALO DO GURGUêIA","cerrado",541.57,"Aw"
2209807,"S«O GONÄALO DO PIAU÷","cerrado",239.93,"Aw"
2209856,"S«O JO«O DA CANABRAVA","caatinga",471.06,"As"
2209872,"S«O JO«O DA FRONTEIRA","caatinga",204.12,"As"
2209906,"S«O JO«O DA SERRA","cerrado",175.54,"As"
2209955,"S«O JO«O DA VARJOTA","caatinga",354.93,"As"
2209971,"S«O JO«O DO ARRAIAL","cerrado",100,"Aw"
2210003,"S«O JO«O DO PIAU÷","caatinga",292.09,"BSh"
2210052,"S«O JOSê DO DIVINO","cerrado",56.07,"As"
2210102,"S«O JOSê DO PEIXE","caatinga",236.99,"Aw"
2210201,"S«O JOSê DO PIAU÷","caatinga",523,"As"
2210300,"S«O JULI«O","caatinga",402.19,"BSh"
2210359,"S«O LOURENÄO DO PIAU÷","caatinga",386.45,"BSh"
2210375,"S«O LUIS DO PIAU÷","caatinga",403.91,"As"
2210383,"S«O MIGUEL DA BAIXA GRANDE","cerrado",185.96,"Aw"
2210391,"S«O MIGUEL DO FIDALGO","caatinga",244.34,"BSh"
2210409,"S«O MIGUEL DO TAPUIO","cerrado",370.61,"As"
2210508,"S«O PEDRO DO PIAU÷","cerrado",257.86,"Aw"
2210607,"S«O RAIMUNDO NONATO","caatinga",462.03,"BSh"
2210623,"SEBASTI«O BARROS","cerrado",478.07,"Aw"
2210631,"SEBASTI«O LEAL","cerrado",421.99,"Aw"
2210656,"SIGEFREDO PACHECO","cerrado",228.63,"As"
2210706,"SIMÂES","caatinga",542.85,"BSh"
2210805,"SIMPL÷CIO MENDES","caatinga",285.66,"BSh"
2210904,"SOCORRO DO PIAU÷","caatinga",284.6,"BSh"
2210938,"SUSSUAPARA","caatinga",293.27,"BSh"
2210953,"TAMBORIL DO PIAU÷","caatinga",426.1,"Aw"
2210979,"TANQUE DO PIAU÷","cerrado",301.84,"Aw"
2211001,"TERESINA","cerrado",113.31,"Aw"
2211100,"UNI«O","cerrado",85.68,"Aw"
2211209,"URUÄU÷","cerrado",411.67,"Aw"
2211308,"VALENÄA DO PIAU÷","cerrado",314.65,"Aw"
2211357,"VµRZEA BRANCA","caatinga",469.07,"BSh"
2211407,"VµRZEA GRANDE","cerrado",342.51,"Aw"
2211506,"VERA MENDES","caatinga",311.49,"Aw"
2211605,"VILA NOVA DO PIAU÷","caatinga",413.86,"BSh"
2211704,"WALL FERRAZ","caatinga",239.7,"As"
2300101,"ABAIARA","caatinga",475.84,"As"
2300150,"ACARAPE","caatinga",143.97,"As"
2300200,"ACARAÈ","caatinga",30.58,"As"
2300309,"ACOPIARA","caatinga",347.06,"As"
2300408,"AIUABA","caatinga",522.56,"BSh"
